900,10,c,d,e,f,g,h,i,j,res
0.669460619,0.075737321,0.654207594,0.624491332,0.180846431,0.403657886,0.652142712,0.085271428,0.514002779,0.68530208,-0.072813445
0.44015299,0.5174525,0.221485093,0.312252934,0.708754108,0.326606892,0.375509798,0.768583038,0.839420114,0.241859953,-0.0051836
0.271359766,0.109876972,0.052716186,0.979741908,0.26521353,0.47440661,0.549536666,0.365663973,0.856705729,0.529390633,0.169754722
0.046828885,0.380436843,0.531434556,0.98970195,0.76178692,0.516822306,0.585727796,0.15719792,0.127230253,0.29253068,-0.504840436
0.785413527,0.719966114,0.324662109,0.866081652,0.528214654,0.508044488,0.00627384,0.875509928,0.650817159,0.562227891,-0.002762378
0.982334671,0.065155807,0.153748861,0.341526683,0.346210445,0.692726937,0.016217826,0.407805875,0.020568352,0.689585295,0.715334195
0.808316347,0.653581885,0.242812882,0.377684291,0.27614455,0.91391702,0.17259894,0.24817134,0.696987218,0.923204715,0.107537777
0.002299469,0.215186082,0.618691048,0.27157223,0.290006607,0.809413815,0.763549784,0.585512123,0.07308522,0.879471787,-0.617083446
0.792240344,0.335936835,0.929304481,0.409598486,0.216865462,0.442397834,0.151273621,0.872125776,0.741641974,0.850140914,-0.455440721
0.421414245,0.659314677,0.746893134,0.370041013,0.682353776,0.505015687,0.565454516,0.433613605,0.473970369,0.988024197,-0.565141685
0.166327906,0.168566377,0.966123138,0.56944995,0.63026157,0.456688908,0.443222627,0.698258443,0.025122265,0.02028016,-0.84173167
0.801916856,0.478054535,0.478621926,0.564236754,0.450227427,0.650059274,0.379754266,0.166414875,0.52838312,0.571652365,-0.068666844
0.731198018,0.349536049,0.622416967,0.722083513,0.529189128,0.128237647,0.448711089,0.35807951,0.553326796,0.518643375,-0.192065589
0.328495663,0.077137937,0.636857613,0.743080536,0.58662581,0.819806283,0.432317619,0.700515541,0.551743433,0.741963294,-0.35226736
0.741874338,0.37400958,0.760664619,0.392436642,0.251242434,0.255083472,0.453082691,0.955512184,0.509286492,0.325998818,-0.336256034
0.156247876,0.67805185,0.029758703,0.709791844,0.450373017,0.453887825,0.508840807,0.040720775,0.549495722,0.03608609,0.03655751
0.080553759,0.43447679,0.584501184,0.564083094,0.257210158,0.405848394,0.588143874,0.339090917,0.107646185,0.752628036,-0.541400189
0.960735743,0.426418467,0.533215474,0.006585987,0.573969865,0.726899344,0.93773019,0.300292861,0.938969144,0.521946822,-0.014693997
0.062750206,0.708455944,0.451274028,0.178587846,0.504819653,0.615341016,0.676277909,0.998670627,0.432505541,0.546213382,-0.42531106
0.532265395,0.497117241,0.447083355,0.592607211,0.374506544,0.041519896,0.760321069,0.726176601,0.94219171,0.036058582,-0.180181243
0.251224762,0.599829229,0.740349205,0.98372715,0.318211713,0.102979141,0.915699069,0.164215378,0.527280613,0.747393646,-0.626138401
0.344398547,0.049773057,0.14372512,0.838865267,0.038627557,0.696753925,0.664599927,0.830281576,0.923755941,0.015341003,0.16949371
0.169629275,0.321939541,0.010813215,0.237797432,0.83333006,0.18932089,0.29119646,0.662162386,0.05025355,0.606082402,0.092375199
0.628793214,0.179547772,0.308509341,0.997352616,0.037332548,0.853092877,0.435994174,0.875339409,0.622209097,0.480210354,0.154146296
0.545063421,0.215912973,0.27783365,0.224045803,0.313330663,0.210481313,0.168789459,0.176989308,0.844458379,0.100453334,0.1028435
0.290376846,0.200462254,0.796928549,0.942259821,0.770826982,0.231559983,0.307263551,0.227533414,0.217590655,0.775563648,-0.589653394
0.983721903,0.534573537,0.883559718,0.761359149,0.175224589,0.740491984,0.305181193,0.408994904,0.637368216,0.28169553,-0.408135851
0.896738734,0.199863559,0.784203039,0.35390815,0.971739128,0.386520411,0.060610802,0.90105021,0.661741115,0.692671993,-0.1435505
0.887184851,0.169380433,0.913017078,0.57186035,0.164716425,0.67856661,0.376726592,0.820821987,0.420368263,0.931469336,-0.250326023
0.202623048,0.250515749,0.879810931,0.562858263,0.947310611,0.402040121,0.490128803,0.111618329,0.919663343,0.332207834,-0.744821726
0.083030189,0.165366433,0.3216002,0.33194242,0.874080616,0.22784026,0.933190315,0.761428258,0.986755871,0.675366227,-0.259205868
0.327136792,0.452672697,0.408600607,0.481596734,0.24046119,0.230722923,0.164581216,0.046305835,0.173772245,0.179154864,-0.236906387
0.047490528,0.36820428,0.09719815,0.245041864,0.185027134,0.39704917,0.036285227,0.026663257,0.291043108,0.86878618,-0.069848292
0.894997876,0.029172,0.856606462,0.027913468,0.940183199,0.217685832,0.551710834,0.287345256,0.179045009,0.727554281,-0.010947701
0.436583003,0.945034487,0.709433139,0.447745457,0.553844434,0.586970111,0.883431065,0.848106034,0.063663794,0.23473657,-0.558369961
0.727667315,0.910354505,0.979107501,0.513288375,0.346845217,0.242382379,0.377278058,0.129530993,0.406069262,0.277489507,-0.721134306
0.076285267,0.074403665,0.709891147,0.496843396,0.530007261,0.367518256,0.810917717,0.392320906,0.044357209,0.081142762,-0.643487264
0.725113425,0.048698751,0.009802186,0.151442201,0.419798484,0.081573759,0.674276905,0.36133598,0.767820834,0.468740842,0.650955127
0.07399228,0.685665542,0.214998138,0.991459841,0.413880397,0.664448339,0.131328435,0.035373297,0.482243019,0.345423738,-0.183795292
0.425944491,0.40053571,0.322842468,0.67552234,0.628124105,0.663571715,0.817361625,0.983853177,0.314042107,0.115399973,-0.08634741
0.801203236,0.360067237,0.642808163,0.716140723,0.016975493,0.077033544,0.910649,0.45893363,0.215513354,0.103724,-0.177028744
0.846430155,0.639527293,0.89480598,0.567511724,0.593445309,0.526536067,0.730800167,0.35113522,0.582458742,0.370522897,-0.523410683
0.54834448,0.23687075,0.655643397,0.348488624,0.33614225,0.780670708,0.293584258,0.445608817,0.681655461,0.659631586,-0.283566964
0.891885886,0.470455808,0.578318639,0.943338617,0.27078711,0.638941971,0.826430822,0.981536095,0.242927652,0.486861266,-0.118799577
0.642544825,0.674564566,0.514123261,0.261524747,0.38615845,0.646654033,0.917629726,0.84931336,0.049549474,0.955967635,-0.240598568
0.625898304,0.868458437,0.858989904,0.363316621,0.158320001,0.992504645,0.187278995,0.418513785,0.288568456,0.880725458,-0.630302541
0.576069561,0.453905877,0.703416822,0.317963194,0.277385442,0.975078097,0.668993108,0.012072505,0.972604799,0.647844513,-0.401463781
0.500618446,0.591402836,0.652245158,0.606652718,0.432967988,0.167065449,0.453360949,0.89012044,0.631331956,0.035300774,-0.422898839
0.151409153,0.531516226,0.921255693,0.534148262,0.614535158,0.17934855,0.276190221,0.132626124,0.597650902,0.420895877,-0.847864141
0.652986666,0.549450187,0.959480008,0.107010955,0.929103001,0.293395854,0.62040849,0.44483987,0.808597253,0.887220625,-0.64837107
0.213895604,0.322459233,0.401356685,0.179841739,0.906902009,0.440512239,0.684688062,0.076140601,0.939928437,0.848498802,-0.271322518
0.257347882,0.508573653,0.252973989,0.672426058,0.926519544,0.294990475,0.377086433,0.344029119,0.910096681,0.557808108,-0.125393875
0.188403656,0.347971883,0.448718459,0.556529594,0.314786826,0.814713436,0.409046082,0.311768762,0.838123029,0.978350896,-0.337627715
0.755238967,0.110440239,0.411371068,0.855338299,0.405087222,0.745823694,0.159899883,0.668270242,0.741196443,0.28952276,0.207230819
0.750276033,0.712415731,0.993809487,0.208023112,0.348589604,0.365548587,0.593004156,0.223097694,0.508873997,0.856181334,-0.684395804
0.995100999,0.918258787,0.276464479,0.303157694,0.973982321,0.462908374,0.252185267,0.421934077,0.78752949,0.13289693,0.074353372
0.257218901,0.692921963,0.251482688,0.781513078,0.094737637,0.095750907,0.850441394,0.026161495,0.952931471,0.544844364,-0.143672241
0.451545014,0.529126966,0.491557067,0.499020785,0.594080644,0.038517836,0.926275178,0.47054869,0.996764845,0.561663686,-0.272174509
0.578081429,0.792767004,0.42217611,0.111524515,0.478597002,0.09293039,0.951524484,0.92228488,0.529442765,0.891445889,-0.198593118
0.472140419,0.818159998,0.176399394,0.417605737,0.021449123,0.15118381,0.917314223,0.383764157,0.88703648,0.554836255,0.002691315
0.562625809,0.249965285,0.029725915,0.329443493,0.994906867,0.050211851,0.113507299,0.327483028,0.872079626,0.263790067,0.345375319
0.98798153,0.508690715,0.983188991,0.339615916,0.619148536,0.598785194,0.808736983,0.696502024,0.378534782,0.446909215,-0.49345437
0.402503992,0.027677712,0.514323436,0.845343375,0.655071212,0.770315861,0.460421615,0.664410546,0.622477597,0.084033607,-0.132931554
0.065939305,0.298248522,0.449290939,0.770050467,0.70332781,0.076889949,0.561182517,0.094823716,0.955205471,0.537391474,-0.407988448
0.808431135,0.048076243,0.049039249,0.631855548,0.723570963,0.569799136,0.948846016,0.937925555,0.87706427,0.751827922,0.68847779
0.25259272,0.228971683,0.818404962,0.681204207,0.037976903,0.755631443,0.059637744,0.620839144,0.107091194,0.900734682,-0.645152197
0.397084679,0.176875729,0.709385644,0.252508944,0.998992699,0.769805803,0.523038045,0.906521917,0.434829169,0.916104273,-0.416063944
0.190672045,0.524338509,0.03690412,0.908519267,0.968717069,0.08785276,0.520103801,0.302725596,0.353314014,0.558473476,0.056166697
0.655893467,0.306773024,0.826514523,0.979462159,0.255728113,0.004294818,0.577844602,0.0948316,0.622561591,0.634658827,-0.420022581
0.857616786,0.220712575,0.905647507,0.82839275,0.478844162,0.964898553,0.931271203,0.230326158,0.18720873,0.111705969,-0.310669137
0.687457277,0.305575496,0.872446885,0.501360823,0.427059023,0.990728071,0.172446636,0.063902421,0.410531918,0.656794409,-0.445759827
0.778266895,0.503505052,0.861485784,0.651690258,0.813762705,0.922592916,0.221644709,0.081815553,0.775326801,0.271848418,-0.473711505
0.093134562,0.121569071,0.139058855,0.174190791,0.910574655,0.935649704,0.261997332,0.693944365,0.655002949,0.098944834,-0.064139939
0.235952353,0.382131512,0.079636929,0.228693233,0.005015404,0.763532341,0.241494817,0.69238918,0.675306707,0.761652294,0.054102967
0.241960924,0.547085982,0.80920447,0.257265884,0.418116791,0.126446512,0.250087947,0.439508831,0.075217479,0.227060481,-0.693664329
0.390732429,0.885827169,0.095769646,0.005668067,0.039624242,0.498787448,0.917577579,0.880330353,0.627505897,0.922131132,0.045204798
0.389023728,0.442006375,0.367242656,0.893716427,0.587590421,0.546864363,0.308681185,0.012657199,0.705112441,0.386612261,-0.160755875
0.918561735,0.230190679,0.144804172,0.646501985,0.86556036,0.521248837,0.735854036,0.559310989,0.382853753,0.271893926,0.484183406
0.531538143,0.16069883,0.66816196,0.207234837,0.892953117,0.420326488,0.620976426,0.718662757,0.72025939,0.672995061,-0.265907469
0.280753213,0.071221127,0.374238804,0.749916837,0.669525948,0.813175234,0.019884314,0.59486003,0.211179991,0.034104286,-0.128490529
0.276301863,0.849995921,0.155833663,0.671983422,0.53239079,0.982717473,0.266048026,0.813971281,0.131965064,0.569788376,-0.05349933
0.812793863,0.804225768,0.282189782,0.582915983,0.414526682,0.436901891,0.969512419,0.071357375,0.555800758,0.09455984,0.029410358
0.221350724,0.548168601,0.122178251,0.398176293,0.874444189,0.005792394,0.765362729,0.95645224,0.88589106,0.148944814,-0.016588976
0.835853419,0.575505744,0.49153274,0.827831733,0.209375288,0.523596181,0.408306604,0.79422879,0.074442874,0.019918745,-0.102946522
0.491152228,0.124553137,0.127361462,0.759573212,0.862115205,0.569727343,0.095268225,0.221386747,0.041454918,0.912353578,0.265841453
0.005676776,0.756309317,0.546082326,0.537465095,0.789322321,0.582526713,0.212138317,0.813097005,0.343290012,0.978006807,-0.543823019
0.738839905,0.02282266,0.538228155,0.158545185,0.159877732,0.024573008,0.55330966,0.117313358,0.571933987,0.604575256,0.168359338
0.331030317,0.468612418,0.737091827,0.930517238,0.215452069,0.935203672,0.198957625,0.094920686,0.899293025,0.017912932,-0.566213201
0.370602768,0.133777397,0.475050937,0.460686222,0.848060446,0.476407961,0.006866087,0.531196606,0.181918458,0.695376113,-0.182674805
0.202499869,0.595666165,0.947600956,0.391104741,0.260579463,0.689452493,0.181019913,0.87424147,0.895254536,0.636653911,-0.855191481
0.785695871,0.65295114,0.644176459,0.646908174,0.389326333,0.062616383,0.218915704,0.722279664,0.887698824,0.023583426,-0.30344395
0.785475704,0.798010691,0.151251675,0.751111301,0.908640473,0.298687105,0.337318185,0.712496943,0.133049956,0.249044565,0.151317368
0.148250812,0.079822308,0.433708659,0.018548547,0.368208931,0.024680874,0.973592285,0.081752072,0.631062126,0.112288347,-0.305867069
0.370726769,0.889407102,0.257922419,0.255264972,0.268806569,0.261292214,0.806615498,0.244965143,0.913902725,0.485602731,-0.124510559
0.526687438,0.786587481,0.56851479,0.884167635,0.336598445,0.962807042,0.415691904,0.677582405,0.985860919,0.561963761,-0.363830909
0.2990954,0.362322006,0.756484777,0.499539279,0.578433591,0.786016909,0.019119355,0.132148851,0.979988423,0.867262316,-0.583060349
0.35601839,0.897598954,0.368099351,0.882790227,0.37538357,0.351089091,0.179259225,0.538438451,0.587934045,0.54257361,-0.240731486
0.509702862,0.026111189,0.375987452,0.07692221,0.653358648,0.965607321,0.312588756,0.404046706,0.903091389,0.398036513,0.108418575
0.590936074,0.201200154,0.956064554,0.30388822,0.227905987,0.688293933,0.226786512,0.948320764,0.113546923,0.457487481,-0.534689807
0.66661887,0.222056267,0.119878057,0.193235354,0.970651058,0.748110481,0.191026236,0.434558906,0.756599095,0.14852986,0.341733386
0.600305861,0.916386351,0.714593959,0.531098359,0.559949447,0.853361343,0.925939608,0.077963649,0.049542503,0.124337715,-0.50267937
0.334848525,0.494587038,0.545980357,0.026951605,0.272551074,0.597407264,0.829597265,0.713528251,0.710937063,0.930133898,-0.377644901
0.280269227,0.046411019,0.240747648,0.349189293,0.80753909,0.948007024,0.09480125,0.321714751,0.347661241,0.846183325,0.015716092
0.056164821,0.449584551,0.823798425,0.05483056,0.405259476,0.41066594,0.270492637,0.843261277,0.782324818,0.770243886,-0.79422506
0.275392795,0.830575518,0.392091478,0.096867905,0.083904113,0.926253267,0.522478455,0.061370743,0.014153947,0.640163257,-0.288605133
0.743525163,0.558428177,0.575521674,0.9379337,0.060987215,0.206628295,0.754894067,0.665492391,0.072103492,0.167404239,-0.22428142
0.175364995,0.890543779,0.88406177,0.652617499,0.470886,0.961448403,0.182385725,0.633178273,0.905028381,0.146991693,-0.821005504
0.316465992,0.722124512,0.71639289,0.111073718,0.058637935,0.948241155,0.4369356,0.998970139,0.608282769,0.293697708,-0.586919179
0.566774528,0.838419279,0.611110751,0.656008784,0.027389557,0.443526809,0.113352275,0.479256002,0.446863657,0.918601091,-0.399377949
0.982807279,0.676165606,0.286016989,0.835892634,0.049884312,0.395375534,0.913477534,0.692007769,0.341971631,0.214649837,0.131784413
0.034181223,0.725141077,0.923867697,0.288799116,0.178272378,0.880679769,0.675824353,0.533266048,0.846576004,0.428518352,-0.909917784
0.373771394,0.50027567,0.727110156,0.217845404,0.260789984,0.706912242,0.035464444,0.339094617,0.761758032,0.446199715,-0.540275964
0.728447967,0.263439142,0.02898728,0.131981836,0.66085388,0.345528144,0.431511876,0.311547272,0.216477038,0.423882741,0.448095913
0.738362277,0.258343216,0.640832505,0.1172514,0.236921421,0.951234378,0.984746967,0.446570242,0.312379598,0.840875303,-0.154006579
0.549500485,0.48883895,0.348878587,0.744380468,0.229771844,0.600611117,0.896864102,0.145757525,0.118203059,0.094054332,-0.071027232
0.814417527,0.510048082,0.11278669,0.816342953,0.569899018,0.913551664,0.346065569,0.58981454,0.107593511,0.358697537,0.290371111
0.009796214,0.591410135,0.956262444,0.554649072,0.999339055,0.795446828,0.542996119,0.46738649,0.373408645,0.56357338,-0.951774574
0.266659152,0.94424618,0.282663662,0.098429479,0.055147032,0.142817036,0.182270834,0.194169444,0.92507508,0.827460222,-0.190345899
0.434178704,0.437009469,0.462360739,0.244506238,0.248857125,0.053717087,0.823357895,0.104908511,0.965941424,0.664552345,-0.23067754
0.325643168,0.652767276,0.303681743,0.133612889,0.505331234,0.567310874,0.925578132,0.982090222,0.73952821,0.244612647,-0.162437637
0.308576823,0.679667376,0.264936557,0.445028462,0.82821134,0.742438243,0.955056878,0.151858285,0.707072314,0.118504465,-0.134146798
0.247207591,0.209758246,0.166017,0.337409103,0.236696308,0.365132235,0.715485008,0.255352624,0.722398517,0.865315163,0.00813215
0.265351582,0.033183972,0.575880478,0.21033666,0.257897567,0.764979531,0.147152484,0.747438848,0.030883704,0.719114766,-0.327043683
0.202000459,0.276552385,0.402550763,0.364122344,0.713884108,0.754957449,0.867609919,0.954694874,0.143724638,0.663142779,-0.272488411
0.340076679,0.847197406,0.565064084,0.319965801,0.899066164,0.202860826,0.680149052,0.466467153,0.822303969,0.802481857,-0.438847734
0.870294843,0.99572329,0.357028456,0.921930635,0.164463244,0.760672682,0.144937843,0.852086242,0.409517385,0.503414104,-0.066100699
0.07314043,0.567057443,0.678665158,0.29329123,0.13267706,0.55895036,0.83867766,0.855657793,0.599186767,0.945835138,-0.644393138
0.512529888,0.516870351,0.928391154,0.458694914,0.109828515,0.073318025,0.347953869,0.466467261,0.958156333,0.661369778,-0.676377764
0.719849262,0.768534648,0.87124774,0.832448426,0.703737875,0.14539093,0.970532784,0.316918248,0.618521185,0.89260904,-0.587515142
0.046784096,0.334856202,0.95841785,0.542434965,0.507848253,0.534845244,0.928418134,0.239195089,0.983351209,0.86851316,-0.930398596
0.411258525,0.338267158,0.505690035,0.165048727,0.084473848,0.626360782,0.885630206,0.228995355,0.592679779,0.806697397,-0.260387257
0.947948428,0.776771796,0.195056235,0.27680383,0.390501472,0.912174433,0.320267694,0.475548621,0.754332894,0.110490988,0.176172371
0.576827071,0.00317316,0.470292993,0.980879682,0.406659071,0.092161469,0.676104417,0.327775047,0.558375406,0.656547469,0.102896434
0.648318312,0.187967068,0.993646448,0.976246194,0.693053344,0.86940578,0.467828435,0.931024799,0.654014806,0.648066719,-0.52246233
0.81695697,0.731369079,0.152845383,0.774872819,0.588412232,0.116828123,0.506289807,0.226215619,0.411398934,0.91594501,0.17888171
0.493414524,0.445643109,0.89836437,0.598040373,0.502798214,0.192413281,0.205686701,0.031616789,0.026240348,0.8992722,-0.637476029
0.423418715,0.275665785,0.434592332,0.880113059,0.23013312,0.424547912,0.547852239,0.04050922,0.521464768,0.130962024,-0.161653443
0.726880356,0.840726573,0.330116667,0.2938171,0.244202636,0.120479299,0.711985409,0.571923138,0.999434995,0.018174057,-0.059039637
0.36072361,0.526165485,0.762133727,0.222046249,0.646921161,0.30120692,0.983728176,0.918277277,0.49327121,0.018449274,-0.586370843
0.559401061,0.321605397,0.833750448,0.464129986,0.510594216,0.753685478,0.715585307,0.665926465,0.54473054,0.450007438,-0.493318738
0.982619016,0.658788811,0.219265361,0.424609549,0.664630876,0.907998387,0.491403931,0.283290131,0.287138021,0.769067829,0.204720013
0.487097775,0.821111623,0.849082081,0.93472076,0.514223017,0.386471276,0.126856631,0.87238997,0.977021141,0.020663994,-0.664730598
0.941014302,0.310552259,0.759957751,0.3305553,0.464139868,0.596632131,0.296764524,0.811256785,0.515113173,0.020846342,-0.179480495
0.865286731,0.464778299,0.95684148,0.452584714,0.410387446,0.790766245,0.419167146,0.283245542,0.540297971,0.183829782,-0.508403362
0.06862861,0.918171562,0.488427545,0.761654847,0.246192717,0.21144772,0.018860409,0.748013192,0.489145547,0.461046308,-0.464231386
0.318180513,0.846673063,0.791241627,0.37973968,0.941866576,0.77982118,0.217573113,0.145864347,0.294736496,0.551524414,-0.673105859
0.656954412,0.009442986,0.460105136,0.465986192,0.475088759,0.112306814,0.063560464,0.192633123,0.497622032,0.536313505,0.184672033
0.797990854,0.215881767,0.722131101,0.236453939,0.396480563,0.224708755,0.030603269,0.425702921,0.301640487,0.952226166,-0.164782882
0.019236569,0.364798317,0.687993118,0.356832732,0.163390401,0.598590104,0.81821914,0.748977984,0.186579333,0.491028397,-0.676871121
0.541332603,0.356496929,0.89804541,0.884248196,0.611251676,0.225767128,0.760245881,0.578286616,0.962563536,0.027893901,-0.582029914
0.051908136,0.732724533,0.508550779,0.544102643,0.285362573,0.388866261,0.425807481,0.873617706,0.233680338,0.30932351,-0.487496547
0.971547704,0.481299659,0.067905609,0.894133036,0.939462177,0.452552991,0.939251966,0.254169615,0.167655794,0.874194304,0.427125493
0.568491032,0.756987682,0.018949,0.010445513,0.974057915,0.48618469,0.002402376,0.771100559,0.375790401,0.649870892,0.2071833
0.636308272,0.638369771,0.547766914,0.005415772,0.298583267,0.488302004,0.207807496,0.815182817,0.407319478,0.60461609,-0.268284672
0.450492548,0.077818904,0.157085462,0.255501496,0.579833048,0.754274146,0.051752316,0.167648305,0.037892557,0.201253454,0.232736111
0.111793104,0.609474624,0.858996489,0.387979562,0.719197755,0.812838265,0.193378315,0.146896543,0.338457627,0.835263094,-0.808615389
0.939226463,0.297053944,0.799247016,0.740592572,0.453360402,0.509448943,0.3903175,0.388054613,0.187363629,0.580687386,-0.210060757
0.704239058,0.323784024,0.709773334,0.354464756,0.905511821,0.717446576,0.750829904,0.889753265,0.524323809,0.744834018,-0.282331773
0.53786049,0.295932578,0.968526077,0.899014904,0.867257353,0.847276501,0.164949356,0.062177032,0.480143571,0.089837136,-0.630645391
0.809473786,0.359396845,0.701072736,0.874483937,0.426101498,0.002346945,0.34880023,0.598924112,0.371255925,0.948728517,-0.230118141
0.320343037,0.442708504,0.728206518,0.106336953,0.879150248,0.128676615,0.1350327,0.392061886,0.899454877,0.830768367,-0.55830085
0.302867074,0.322898887,0.935174959,0.138704107,0.882917873,0.467451948,0.122632609,0.450197932,0.707816482,0.433565538,-0.751150482
0.971848017,0.462127773,0.596677214,0.738038157,0.249133282,0.668537421,0.375408183,0.80405697,0.503927155,0.979444951,-0.091625784
0.417588709,0.431000758,0.114567812,0.983053868,0.09389265,0.197834644,0.156915183,0.629559972,0.028299455,0.259708705,0.109700914
0.39158458,0.135108163,0.407592039,0.519177598,0.159393509,0.595224216,0.239542194,0.754893309,0.804658926,0.221454699,-0.099310236
0.39316794,0.301489647,0.065952441,0.746028779,0.412775428,0.826665072,0.377382577,0.686285433,0.327106436,0.397536758,0.179320809
0.424034415,0.582213661,0.441857462,0.29549837,0.131640487,0.682298985,0.791787011,0.434783333,0.85077574,0.023135568,-0.245946788
0.772006829,0.162436847,0.942822462,0.872819721,0.180937048,0.77713278,0.373721723,0.938213482,0.250427577,0.761892455,-0.360120252
0.013054292,0.645785553,0.843879828,0.136873542,0.53379194,0.016063867,0.963230347,0.492149843,0.610767204,0.646764991,-0.838183173
0.193374871,0.345718019,0.589524441,0.448383338,0.47353719,0.831345109,0.950879687,0.827598885,0.079943413,0.111747684,-0.475198587
0.940021549,0.472228411,0.239941434,0.398616739,0.990086841,0.439716194,0.600195531,0.937701056,0.262437355,0.588345223,0.243495142
0.960629748,0.30203735,0.770122093,0.205979577,0.960738096,0.534777735,0.24869972,0.861463021,0.252573679,0.985341136,-0.171253631
0.189766331,0.161121929,0.33560259,0.851932809,0.85809906,0.650190476,0.569699539,0.035121222,0.60478185,0.817062817,-0.192084184
0.442142126,0.370943867,0.244224628,0.927859902,0.395019974,0.36088036,0.236464027,0.348264151,0.51388587,0.038290833,0.009604662
0.78682706,0.950994978,0.277950827,0.374652557,0.73035978,0.87896146,0.425113692,0.369441012,0.468030543,0.065508365,-0.006817201
0.04328875,0.465084735,0.367955639,0.303211343,0.174758055,0.40538535,0.423472927,0.273259184,0.148663252,0.373735565,-0.345528204
0.427089683,0.316959886,0.737765988,0.386274943,0.381174735,0.319523476,0.166716859,0.139077912,0.023514772,0.052131454,-0.476376359
0.014346812,0.069455184,0.193262088,0.777323191,0.116121527,0.924665948,0.430907385,0.894688118,0.02623298,0.552860095,-0.180665125
0.68475368,0.665293353,0.910999661,0.474402511,0.368738884,0.009608822,0.976845145,0.910152824,0.253400683,0.83657576,-0.617187944
0.42155009,0.197200153,0.00673201,0.840329023,0.59372843,0.080917937,0.390655073,0.677601099,0.745832817,0.836692874,0.295584396
0.404831425,0.372663118,0.212260954,0.956672657,0.83435625,0.819415624,0.554764708,0.736446761,0.080126001,0.498614932,0.019690767
0.720321211,0.113421228,0.003351171,0.4408813,0.229285258,0.380264683,0.97277033,0.689074876,0.128019724,0.750991618,0.583783067
0.279285987,0.094040773,0.924043148,0.772925723,0.577947446,0.650219277,0.023356821,0.033067531,0.707106251,0.387650219,-0.688970069
0.838932017,0.968621384,0.576582583,0.279493209,0.248565297,0.402254238,0.145161503,0.98327809,0.82429401,0.872719471,-0.290963693
0.001319584,0.660054537,0.996767422,0.552372354,0.877323083,0.382934457,0.62667196,0.514094077,0.836271988,0.616600466,-0.996198663
0.668482807,0.871683644,0.110512175,0.664622404,0.700924745,0.7717433,0.083637698,0.464723039,0.756009784,0.479030208,0.133160195
0.03535932,0.269998134,0.705847792,0.440055142,0.889423113,0.721976868,0.227666499,0.817777923,0.104282379,0.79646673,-0.682887139
0.681524507,0.951969655,0.830356914,0.157305082,0.881050017,0.366114824,0.590779364,0.962557464,0.073995785,0.678189745,-0.595667262
0.940156584,0.687887637,0.232012066,0.586382457,0.729242303,0.238378306,0.328286244,0.06874546,0.594220619,0.742576898,0.163714161
0.116309917,0.979240136,0.403988503,0.207877866,0.456284954,0.796774632,0.59644843,0.026947369,0.558744315,0.275201889,-0.364674428
0.319812304,0.296211192,0.817368704,0.732347867,0.390007061,0.062773706,0.771239627,0.699496556,0.460466916,0.899046265,-0.616534863
0.619944019,0.497741721,0.697088901,0.386298013,0.63978227,0.19527666,0.04460831,0.920845853,0.142343206,0.926243551,-0.386415304
0.824866064,0.429561348,0.880211584,0.983967915,0.995939611,0.187023864,0.70957985,0.854746969,0.049908857,0.784957051,-0.436525933
0.208599206,0.385808367,0.881456545,0.963504309,0.004090426,0.505562173,0.298780021,0.67760723,0.336911053,0.899835476,-0.763711436
0.665684091,0.967618567,0.701011193,0.187627791,0.788002296,0.144439074,0.372727787,0.42461349,0.140920981,0.349897294,-0.474220628
0.013521204,0.354708209,0.993189819,0.446838099,0.824227711,0.512188154,0.595569224,0.174808939,0.115953009,0.481195352,-0.985279983
0.829852515,0.045088544,0.23466617,0.758252694,0.299319001,0.88199489,0.852805042,0.314793961,0.821680347,0.986517532,0.526542742
0.727580775,0.7405426,0.603210094,0.329707871,0.877784803,0.51748687,0.818397694,0.785258764,0.22205174,0.659771568,-0.30995907
0.233179399,0.078088108,0.976336543,0.744341803,0.420985593,0.888077348,0.08780398,0.40360114,0.089611959,0.719297167,-0.774655004
0.27148354,0.98073855,0.536987503,0.715382597,0.852036247,0.972694963,0.07873546,0.32022394,0.713267324,0.42149763,-0.445315837
0.942760283,0.542665959,0.897995975,0.421885828,0.03951168,0.572366102,0.010547136,0.255350051,0.967242205,0.097401274,-0.445904739
0.861282441,0.045539692,0.598930745,0.142024382,0.528915883,0.303692937,0.124215855,0.866241571,0.275512622,0.746858313,0.190454933
0.802663191,0.331934016,0.106852095,0.309518672,0.224843183,0.898662284,0.99181216,0.704639905,0.096790297,0.408660682,0.375555869
0.523307285,0.247570333,0.73049619,0.42821013,0.956142584,0.480487102,0.181149647,0.944675201,0.6271058,0.389629787,-0.380490805
0.363609024,0.965762939,0.919045423,0.361163869,0.163634663,0.356814736,0.810487136,0.672864559,0.309142772,0.036907844,-0.795011374
0.412902591,0.20874403,0.06476012,0.760532096,0.145408455,0.341635301,0.753119716,0.594092767,0.617651201,0.832432859,0.226531639
0.830099474,0.256305131,0.393914799,0.738926168,0.001144531,0.6610185,0.467634391,0.364153869,0.009281058,0.205593459,0.154871293
0.966249966,0.180191967,0.406022196,0.76024132,0.677637327,0.927054786,0.211899738,0.377340614,0.309930943,0.404599976,0.304255205
0.150438746,0.621862606,0.180175338,0.239263481,0.769384895,0.997368263,0.010345034,0.414135336,0.258155517,0.408150787,-0.113126688
